timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2026-07-15T23:56:00.998Z,Y0342989,2308,21.01773,105.85016,3221.4,5.7,7.4,72.1,-273.0,-1.0,-1.0,RS41,403.000,6.7,-125,9,3.1,,
2026-07-15T23:56:01.998Z,Y0342989,2309,21.01776,105.85023,3227.0,6.0,8.4,71.8,-273.0,-1.0,-1.0,RS41,403.000,7.4,-125,9,3.1,,
2026-07-15T23:56:02.998Z,Y0342989,2310,21.01778,105.85031,3233.1,6.0,8.4,73.9,-273.0,-1.0,-1.0,RS41,403.000,7.7,-125,9,3.1,,
2026-07-15T23:56:03.998Z,Y0342989,2311,21.01780,105.85039,3239.5,5.8,7.9,76.3,-273.0,-1.0,-1.0,RS41,403.000,7.7,-125,9,3.1,,
2026-07-15T23:56:04.998Z,Y0342989,2312,21.01782,105.85046,3245.9,5.6,7.8,80.1,-273.0,-1.0,-1.0,RS41,403.000,7.5,-125,9,3.1,,
2026-07-15T23:56:05.998Z,Y0342989,2313,21.01783,105.85054,3251.3,5.3,7.5,82.0,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,9,3.1,,
2026-07-15T23:56:06.998Z,Y0342989,2314,21.01784,105.85061,3256.5,5.5,6.7,83.5,-273.0,-1.0,-1.0,RS41,403.000,7.9,-125,9,3.1,,
2026-07-15T23:56:07.998Z,Y0342989,2315,21.01785,105.85067,3262.7,6.6,5.8,73.3,-273.0,-1.0,-1.0,RS41,403.000,7.9,-125,9,3.1,,
2026-07-15T23:56:08.998Z,Y0342989,2316,21.01787,105.85073,3268.7,5.8,7.2,65.1,-273.0,-1.0,-1.0,RS41,403.000,8.5,-125,7,3.1,,
2026-07-15T23:56:09.998Z,Y0342989,2317,21.01790,105.85079,3273.9,5.0,8.3,62.4,-273.0,-1.0,-1.0,RS41,403.000,8.5,-125,9,3.1,,
