timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2026-07-11T11:53:19.001Z,Y0342819,2135,21.01979,105.80167,1749.4,6.0,3.5,305.9,-273.0,-1.0,-1.0,RS41,403.000,6.4,-125,11,3.0,,
2026-07-11T11:53:20.001Z,Y0342819,2136,21.01980,105.80163,1755.0,4.7,4.8,255.9,-273.0,-1.0,-1.0,RS41,403.000,7.0,-125,11,3.0,,
2026-07-11T11:53:22.001Z,Y0342819,2138,21.01974,105.80158,1766.5,5.8,5.2,171.5,-273.0,-1.0,-1.0,RS41,403.000,7.0,-125,10,3.0,,
2026-07-11T11:54:11.001Z,Y0342819,2187,21.01970,105.80087,2033.6,6.8,3.6,201.4,-273.0,-1.0,-1.0,RS41,403.000,6.3,-125,9,3.0,,
2026-07-11T11:54:30.001Z,Y0342819,2206,21.01972,105.80068,2134.8,5.0,4.6,224.8,-273.0,-1.0,-1.0,RS41,403.000,6.4,-125,11,3.0,,
2026-07-11T11:54:31.001Z,Y0342819,2207,21.01969,105.80067,2140.6,5.3,3.9,161.2,-273.0,-1.0,-1.0,RS41,403.000,6.8,-125,9,3.0,,
2026-07-11T11:54:32.001Z,Y0342819,2208,21.01967,105.80069,2146.6,5.5,4.2,108.0,-273.0,-1.0,-1.0,RS41,403.000,6.8,-125,11,3.0,,
2026-07-11T11:54:35.001Z,Y0342819,2211,21.01974,105.80071,2165.8,6.8,4.3,297.4,-273.0,-1.0,-1.0,RS41,403.000,6.3,-125,10,3.0,,
2026-07-11T11:54:36.001Z,Y0342819,2212,21.01974,105.80067,2171.6,4.7,5.3,237.8,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,10,3.0,,
2026-07-11T11:54:37.001Z,Y0342819,2213,21.01971,105.80064,2176.8,5.1,3.7,194.0,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,10,3.0,,
2026-07-11T11:54:38.001Z,Y0342819,2214,21.01969,105.80065,2182.6,6.0,3.2,110.7,-273.0,-1.0,-1.0,RS41,403.000,6.9,-125,9,3.0,,
2026-07-11T11:54:40.001Z,Y0342819,2216,21.01972,105.80069,2194.0,5.5,3.6,17.5,-273.0,-1.0,-1.0,RS41,403.000,7.2,-125,10,3.0,,
2026-07-11T11:54:41.001Z,Y0342819,2217,21.01976,105.80068,2200.0,5.8,4.8,316.0,-273.0,-1.0,-1.0,RS41,403.000,7.2,-125,10,3.0,,
2026-07-11T11:54:42.001Z,Y0342819,2218,21.01977,105.80064,2205.8,5.2,4.4,267.8,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,10,3.0,,
2026-07-11T11:54:43.001Z,Y0342819,2219,21.01976,105.80061,2210.7,5.0,4.6,229.2,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,11,3.0,,
2026-07-11T11:54:44.001Z,Y0342819,2220,21.01973,105.80059,2216.1,5.2,4.0,180.8,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,11,3.0,,
2026-07-11T11:54:48.001Z,Y0342819,2224,21.01975,105.80060,2237.3,4.2,5.0,288.2,-273.0,-1.0,-1.0,RS41,403.000,6.0,-125,11,3.0,,
