timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2026-07-12T23:55:54.004Z,Y0322133,2678,21.02408,105.79448,2799.0,5.3,9.3,316.2,-273.0,-1.0,-1.0,RS41,403.000,7.3,-125,9,3.1,,
2026-07-12T23:55:55.004Z,Y0322133,2679,21.02413,105.79441,2805.1,6.2,10.5,300.7,-273.0,-1.0,-1.0,RS41,403.000,7.8,-125,9,3.1,,
2026-07-12T23:55:56.004Z,Y0322133,2680,21.02416,105.79432,2811.3,5.7,9.4,275.9,-273.0,-1.0,-1.0,RS41,403.000,7.8,-125,10,3.1,,
2026-07-12T23:55:57.004Z,Y0322133,2681,21.02416,105.79424,2816.8,5.0,7.5,254.0,-273.0,-1.0,-1.0,RS41,403.000,7.7,-125,10,3.1,,
2026-07-12T23:55:58.004Z,Y0322133,2682,21.02414,105.79418,2822.1,5.7,5.5,244.6,-273.0,-1.0,-1.0,RS41,403.000,7.5,-125,8,3.1,,
2026-07-12T23:55:59.004Z,Y0322133,2683,21.02412,105.79415,2828.4,6.2,1.8,244.7,-273.0,-1.0,-1.0,RS41,403.000,7.5,-125,9,3.1,,
2026-07-12T23:56:01.004Z,Y0322133,2685,21.02418,105.79413,2840.3,5.5,7.2,341.1,-273.0,-1.0,-1.0,RS41,403.000,7.2,-125,9,3.1,,
2026-07-12T23:56:02.004Z,Y0322133,2686,21.02424,105.79409,2845.2,3.9,9.5,319.1,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,10,3.1,,
2026-07-12T23:56:04.004Z,Y0322133,2688,21.02433,105.79394,2856.9,6.0,8.7,277.0,-273.0,-1.0,-1.0,RS41,403.000,7.7,-125,9,3.1,,
2026-07-12T23:56:05.004Z,Y0322133,2689,21.02432,105.79386,2862.1,4.9,7.2,242.3,-273.0,-1.0,-1.0,RS41,403.000,8.2,-125,9,3.1,,
2026-07-12T23:56:06.004Z,Y0322133,2690,21.02430,105.79381,2868.0,6.5,4.6,251.9,-273.0,-1.0,-1.0,RS41,403.000,8.2,-125,10,3.1,,
2026-07-12T23:56:07.004Z,Y0322133,2691,21.02430,105.79378,2875.3,6.9,2.8,304.3,-273.0,-1.0,-1.0,RS41,403.000,7.8,-125,10,3.1,,
2026-07-12T23:56:09.004Z,Y0322133,2693,21.02437,105.79377,2888.3,7.7,6.8,342.8,-273.0,-1.0,-1.0,RS41,403.000,7.3,-125,10,3.1,,
2026-07-12T23:56:10.004Z,Y0322133,2694,21.02443,105.79372,2894.5,5.5,10.6,314.1,-273.0,-1.0,-1.0,RS41,403.000,7.3,-125,8,3.1,,
2026-07-12T23:56:11.004Z,Y0322133,2695,21.02448,105.79364,2900.4,6.8,10.9,292.8,-273.0,-1.0,-1.0,RS41,403.000,7.2,-125,9,3.1,,
2026-07-12T23:56:12.004Z,Y0322133,2696,21.02450,105.79355,2905.7,4.7,8.5,268.8,-273.0,-1.0,-1.0,RS41,403.000,7.9,-125,10,3.1,,
2026-07-12T23:56:13.004Z,Y0322133,2697,21.02449,105.79347,2910.5,4.7,7.3,251.4,-273.0,-1.0,-1.0,RS41,403.000,7.9,-125,10,3.1,,
2026-07-12T23:56:14.004Z,Y0322133,2698,21.02448,105.79342,2916.2,7.1,4.2,256.7,-273.0,-1.0,-1.0,RS41,403.000,7.8,-125,10,3.1,,
2026-07-12T23:56:15.004Z,Y0322133,2699,21.02448,105.79339,2922.6,5.7,1.6,319.0,-273.0,-1.0,-1.0,RS41,403.000,7.6,-125,10,3.1,,
2026-07-12T23:56:18.004Z,Y0322133,2702,21.02460,105.79330,2942.3,4.1,11.9,296.5,-273.0,-1.0,-1.0,RS41,403.000,7.5,-125,9,3.1,,
2026-07-12T23:56:19.004Z,Y0322133,2703,21.02463,105.79319,2946.8,5.6,11.4,280.9,-273.0,-1.0,-1.0,RS41,403.000,7.5,-125,10,3.1,,
2026-07-12T23:56:20.004Z,Y0322133,2704,21.02465,105.79310,2952.7,6.9,7.7,276.8,-273.0,-1.0,-1.0,RS41,403.000,7.4,-125,9,3.1,,
