timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2026-07-12T00:02:37.003Z,Y0342988,2471,21.01166,105.78040,5363.0,6.0,4.7,228.8,-273.0,-1.0,-1.0,RS41,403.000,5.8,-125,8,3.1,,
2026-07-12T00:02:38.003Z,Y0342988,2472,21.01163,105.78038,5368.7,6.5,4.7,203.5,-273.0,-1.0,-1.0,RS41,403.000,6.8,-125,8,3.1,,
2026-07-12T00:02:39.003Z,Y0342988,2473,21.01159,105.78037,5374.8,6.2,4.1,185.7,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,8,3.1,,
2026-07-12T00:02:40.003Z,Y0342988,2474,21.01156,105.78036,5380.3,5.3,3.5,181.3,-273.0,-1.0,-1.0,RS41,403.000,7.1,-125,8,3.1,,
2026-07-12T00:02:42.003Z,Y0342988,2476,21.01151,105.78036,5391.0,6.4,1.8,211.9,-273.0,-1.0,-1.0,RS41,403.000,6.3,-125,9,3.1,,
2026-07-12T00:02:45.003Z,Y0342988,2479,21.01147,105.78028,5410.1,5.8,4.1,233.3,-273.0,-1.0,-1.0,RS41,403.000,6.7,-125,9,3.1,,
2026-07-12T00:02:46.003Z,Y0342988,2480,21.01144,105.78025,5416.4,7.0,4.4,209.1,-273.0,-1.0,-1.0,RS41,403.000,6.7,-125,8,3.1,,
2026-07-12T00:02:47.003Z,Y0342988,2481,21.01140,105.78024,5423.0,6.6,4.7,187.0,-273.0,-1.0,-1.0,RS41,403.000,7.2,-125,8,3.1,,
2026-07-12T00:02:48.003Z,Y0342988,2482,21.01136,105.78024,5429.3,5.7,4.0,162.6,-273.0,-1.0,-1.0,RS41,403.000,7.2,-125,8,3.1,,
2026-07-12T00:02:49.003Z,Y0342988,2483,21.01134,105.78026,5435.6,7.0,2.6,149.7,-273.0,-1.0,-1.0,RS41-SG,403.000,7.0,-125,9,3.1,,
2026-07-12T00:02:51.003Z,Y0342988,2485,21.01131,105.78025,5448.4,6.5,1.8,248.3,-273.0,-1.0,-1.0,RS41-SG,403.000,6.8,-125,9,3.1,,
2026-07-12T00:02:52.003Z,Y0342988,2486,21.01130,105.78023,5454.8,6.5,3.6,237.5,-273.0,-1.0,-1.0,RS41-SG,403.000,6.3,-125,9,3.1,,
2026-07-12T00:02:53.003Z,Y0342988,2487,21.01128,105.78020,5461.1,6.7,5.0,218.5,-273.0,-1.0,-1.0,RS41-SG,403.000,6.6,-125,9,3.1,,
2026-07-12T00:02:54.003Z,Y0342988,2488,21.01124,105.78018,5466.9,5.9,5.3,198.2,-273.0,-1.0,-1.0,RS41-SG,403.000,7.4,-125,8,3.1,,
2026-07-12T00:02:55.003Z,Y0342988,2489,21.01119,105.78017,5472.8,5.8,5.0,181.1,-273.0,-1.0,-1.0,RS41-SG,403.000,8.0,-125,9,3.1,,
2026-07-12T00:02:56.003Z,Y0342988,2490,21.01115,105.78017,5478.5,5.7,3.5,170.0,-273.0,-1.0,-1.0,RS41-SG,403.000,8.1,-125,9,3.1,,
2026-07-12T00:02:57.003Z,Y0342988,2491,21.01113,105.78018,5484.2,6.0,1.8,173.2,-273.0,-1.0,-1.0,RS41-SG,403.000,8.1,-125,9,3.1,,
2026-07-12T00:02:58.003Z,Y0342988,2492,21.01112,105.78017,5490.2,5.7,1.3,228.7,-273.0,-1.0,-1.0,RS41-SG,403.000,7.3,-125,9,3.1,,
2026-07-12T00:02:59.003Z,Y0342988,2493,21.01111,105.78016,5496.0,6.2,2.6,245.6,-273.0,-1.0,-1.0,RS41-SG,403.000,7.1,-125,9,3.1,,
2026-07-12T00:03:00.003Z,Y0342988,2494,21.01109,105.78013,5502.2,6.8,3.9,235.2,-273.0,-1.0,-1.0,RS41-SG,403.000,7.1,-125,9,3.1,,
2026-07-12T00:03:01.003Z,Y0342988,2495,21.01107,105.78010,5509.0,6.8,4.1,216.2,-273.0,-1.0,-1.0,RS41-SG,403.000,7.7,-125,9,3.1,,
2026-07-12T00:03:02.003Z,Y0342988,2496,21.01104,105.78009,5515.5,6.6,3.6,198.9,-273.0,-1.0,-1.0,RS41-SG,403.000,8.3,-125,9,3.1,,
2026-07-12T00:03:03.003Z,Y0342988,2497,21.01101,105.78008,5521.6,6.3,2.2,184.9,-273.0,-1.0,-1.0,RS41-SG,403.000,8.3,-125,9,3.1,,
2026-07-12T00:03:04.003Z,Y0342988,2498,21.01100,105.78008,5527.8,6.4,0.9,220.7,-273.0,-1.0,-1.0,RS41-SG,403.000,7.7,-125,9,3.1,,
2026-07-12T00:03:05.003Z,Y0342988,2499,21.01100,105.78007,5533.6,5.8,1.5,275.9,-273.0,-1.0,-1.0,RS41-SG,403.000,7.2,-125,9,3.1,,
2026-07-12T00:03:06.003Z,Y0342988,2500,21.01100,105.78005,5539.1,5.6,2.5,280.8,-273.0,-1.0,-1.0,RS41-SG,403.000,7.7,-125,9,3.1,,
2026-07-12T00:03:07.003Z,Y0342988,2501,21.01100,105.78002,5544.7,6.0,4.0,271.5,-273.0,-1.0,-1.0,RS41-SG,403.000,7.7,-125,9,3.1,,
2026-07-12T00:03:08.003Z,Y0342988,2502,21.01099,105.77997,5551.2,7.2,5.5,249.1,-273.0,-1.0,-1.0,RS41-SG,403.000,8.0,-125,9,3.1,,
2026-07-12T00:03:09.003Z,Y0342988,2503,21.01097,105.77993,5557.2,5.6,5.0,227.6,-273.0,-1.0,-1.0,RS41-SG,403.000,8.0,-125,9,3.1,,
2026-07-12T00:03:10.003Z,Y0342988,2504,21.01094,105.77990,5562.5,5.5,4.0,216.5,-273.0,-1.0,-1.0,RS41-SG,403.000,8.4,-125,9,3.1,,
2026-07-12T00:03:11.003Z,Y0342988,2505,21.01092,105.77988,5568.0,5.2,2.8,216.1,-273.0,-1.0,-1.0,RS41-SG,403.000,8.4,-125,9,3.1,,
2026-07-12T00:03:12.003Z,Y0342988,2506,21.01090,105.77987,5574.1,6.5,1.8,235.7,-0.6,-1.0,-1.0,RS41-SG,403.000,7.0,-125,8,3.1,,
2026-07-12T00:03:14.003Z,Y0342988,2508,21.01090,105.77983,5586.1,6.0,3.0,278.0,-0.6,-1.0,-1.0,RS41-SG,403.000,7.0,-125,9,3.1,,
2026-07-12T00:03:15.003Z,Y0342988,2509,21.01090,105.77979,5592.7,7.1,4.2,264.2,-0.6,-1.0,-1.0,RS41-SG,403.000,7.0,-125,9,3.1,,
2026-07-12T00:03:16.003Z,Y0342988,2510,21.01089,105.77975,5599.6,6.5,4.7,251.6,-0.7,-1.0,-1.0,RS41-SG,403.000,6.9,-125,9,3.1,,
2026-07-12T00:03:17.003Z,Y0342988,2511,21.01087,105.77971,5605.7,5.7,4.7,240.7,-0.7,-1.0,-1.0,RS41-SG,403.000,6.7,-125,9,3.1,,
2026-07-12T00:03:18.003Z,Y0342988,2512,21.01085,105.77968,5611.2,6.1,4.0,236.6,-0.7,-1.0,-1.0,RS41-SG,403.000,6.7,-125,8,3.1,,
2026-07-12T00:03:33.003Z,Y0342988,2527,21.01079,105.77901,5700.8,5.5,5.7,248.1,-1.3,-1.0,-1.0,RS41-SG,403.000,6.3,-125,9,3.1,,
2026-07-12T00:04:04.003Z,Y0342988,2558,21.01070,105.77738,5880.3,4.8,6.4,269.6,-2.6,-1.0,-1.0,RS41-SG,403.000,6.7,-125,9,3.1,,
2026-07-12T00:04:10.003Z,Y0342988,2564,21.01077,105.77708,5919.3,5.3,5.3,280.1,-2.8,-1.0,-1.0,RS41-SG,403.000,6.7,-125,9,3.1,,
2026-07-12T00:04:11.003Z,Y0342988,2565,21.01078,105.77704,5924.8,5.7,4.6,277.5,-2.8,-1.0,-1.0,RS41-SG,403.000,6.8,-125,9,3.1,,
2026-07-12T00:04:12.003Z,Y0342988,2566,21.01079,105.77700,5930.8,6.3,3.4,280.1,-2.9,-1.0,-1.0,RS41-SG,403.000,6.8,-125,9,3.1,,
2026-07-12T00:04:19.003Z,Y0342988,2573,21.01087,105.77665,5969.5,4.9,7.4,256.6,-3.0,-1.0,-1.0,RS41-SG,403.000,6.5,-125,8,3.1,,
2026-07-12T00:04:20.003Z,Y0342988,2574,21.01085,105.77660,5975.5,6.6,5.5,242.1,-3.1,-1.0,-1.0,RS41-SG,403.000,7.1,-125,9,3.1,,
2026-07-12T00:04:21.003Z,Y0342988,2575,21.01083,105.77656,5981.8,6.1,3.1,241.2,-3.1,-1.0,-1.0,RS41-SG,403.000,7.8,-125,9,3.1,,
2026-07-12T00:04:22.003Z,Y0342988,2576,21.01083,105.77654,5987.6,5.2,2.3,286.0,-3.1,-1.0,-1.0,RS41-SG,403.000,7.8,-125,9,3.1,,
2026-07-12T00:04:23.003Z,Y0342988,2577,21.01084,105.77651,5993.3,5.5,3.9,300.5,-3.2,-1.0,-1.0,RS41-SG,403.000,6.1,-125,9,3.1,,
2026-07-12T00:04:25.003Z,Y0342988,2579,21.01088,105.77642,6005.4,6.3,7.1,294.6,-3.2,-1.0,-1.0,RS41-SG,403.000,6.6,-125,9,3.1,,
2026-07-12T00:04:27.003Z,Y0342988,2581,21.01091,105.77627,6017.7,5.5,8.3,269.7,-3.3,-1.0,-1.0,RS41-SG,403.000,6.6,-125,9,3.1,,
2026-07-12T00:04:28.003Z,Y0342988,2582,21.01091,105.77621,6022.9,5.1,6.3,259.5,-3.3,-1.0,-1.0,RS41-SG,403.000,7.1,-125,9,3.1,,
2026-07-12T00:04:29.003Z,Y0342988,2583,21.01090,105.77615,6028.3,5.9,4.5,259.2,-3.3,-1.0,-1.0,RS41-SG,403.000,7.1,-125,9,3.1,,
2026-07-12T00:04:30.003Z,Y0342988,2584,21.01089,105.77612,6033.9,5.6,3.4,260.3,-3.4,-1.0,-1.0,RS41-SG,403.000,7.0,-125,8,3.1,,
2026-07-12T00:04:31.003Z,Y0342988,2585,21.01089,105.77609,6039.9,5.8,2.6,292.9,-3.4,-1.0,-1.0,RS41-SG,403.000,7.1,-125,9,3.1,,
2026-07-12T00:04:32.003Z,Y0342988,2586,21.01091,105.77606,6046.3,6.6,4.0,310.0,-3.5,-1.0,-1.0,RS41-SG,403.000,7.3,-125,9,3.1,,
2026-07-12T00:04:33.003Z,Y0342988,2587,21.01094,105.77603,6052.5,5.7,6.1,304.3,-3.5,-1.0,-1.0,RS41-SG,403.000,7.3,-125,9,3.1,,
2026-07-12T00:04:34.003Z,Y0342988,2588,21.01097,105.77597,6058.5,5.8,7.2,293.3,-3.6,-1.0,-1.0,RS41-SG,403.000,7.4,-125,9,3.1,,
2026-07-12T00:04:35.003Z,Y0342988,2589,21.01098,105.77590,6064.2,5.5,7.3,280.2,-3.6,-1.0,-1.0,RS41-SG,403.000,8.0,-125,9,3.1,,
2026-07-12T00:04:36.003Z,Y0342988,2590,21.01099,105.77584,6070.4,7.8,7.0,264.9,-3.6,-1.0,-1.0,RS41-SG,403.000,8.0,-125,9,3.1,,
2026-07-12T00:04:37.003Z,Y0342988,2591,21.01098,105.77578,6076.8,5.7,5.6,255.0,-3.7,-1.0,-1.0,RS41-SG,403.000,7.7,-125,9,3.1,,
2026-07-12T00:04:38.003Z,Y0342988,2592,21.01097,105.77573,6082.0,5.2,4.0,256.1,-3.7,-1.0,-1.0,RS41-SG,403.000,8.3,-125,9,3.1,,
2026-07-12T00:04:39.003Z,Y0342988,2593,21.01097,105.77570,6088.1,7.5,2.9,287.5,-3.8,-1.0,-1.0,RS41-SG,403.000,8.6,-125,9,3.1,,
2026-07-12T00:04:40.003Z,Y0342988,2594,21.01098,105.77568,6095.8,8.4,4.2,317.5,-3.8,-1.0,-1.0,RS41-SG,403.000,8.6,-125,8,3.1,,
2026-07-12T00:04:41.003Z,Y0342988,2595,21.01102,105.77564,6102.8,6.5,6.0,324.8,-3.9,-1.0,-1.0,RS41-SG,403.000,8.2,-125,9,3.1,,
2026-07-12T00:04:42.003Z,Y0342988,2596,21.01107,105.77561,6109.2,5.9,7.2,319.9,-3.9,-1.0,-1.0,RS41-SG,403.000,7.9,-125,9,3.1,,
2026-07-12T00:04:43.003Z,Y0342988,2597,21.01111,105.77556,6114.8,6.1,7.6,310.0,-3.9,-1.0,-1.0,RS41-SG,403.000,8.0,-125,9,3.1,,
